,service,src_bytes,srv_count,result
255554.0,0.0,520,511,1
255555.0,0.0,520,511,1
255556.0,0.0,520,511,1
255557.0,0.0,520,511,1
255558.0,0.0,520,511,1
255559.0,0.0,520,511,1
255560.0,0.0,520,511,1
255561.0,0.0,520,511,1
255562.0,0.0,520,511,1
255563.0,0.0,520,511,1
255564.0,0.0,520,508,1
255565.0,0.0,520,510,1
255566.0,0.0,520,511,1
255567.0,0.0,520,511,1
255568.0,0.0,520,511,1
255569.0,0.0,520,511,1
255570.0,0.0,520,511,1
255571.0,0.0,520,511,1
255572.0,0.0,520,511,1
255573.0,0.0,520,511,1
255574.0,0.0,520,511,1
255575.0,0.0,520,511,1
255576.0,0.0,520,511,1
255577.0,0.0,520,511,1
255578.0,0.0,520,511,1
255579.0,0.0,520,511,1
255580.0,0.0,520,511,1
255581.0,0.0,520,511,1
255582.0,0.0,520,511,1
255583.0,0.0,520,511,1
255584.0,0.0,520,511,1
255585.0,0.0,520,511,1
255586.0,0.0,520,511,1
255587.0,0.0,520,511,1
255588.0,0.0,520,511,1
255589.0,0.0,520,511,1
255590.0,0.0,520,511,1
255591.0,0.0,520,511,1
255592.0,0.0,520,511,1
255593.0,0.0,520,511,1
255594.0,0.0,520,511,1
255595.0,0.0,520,511,1
255596.0,0.0,520,511,1
255597.0,0.0,520,511,1
255598.0,0.0,520,511,1
255599.0,0.0,520,511,1
255600.0,0.0,520,511,1
255601.0,0.0,520,511,1
255602.0,0.0,520,511,1
255603.0,0.0,520,511,1
255604.0,0.0,520,511,1
255605.0,0.0,520,511,1
255606.0,0.0,520,511,1
255607.0,0.0,520,511,1
255608.0,0.0,520,511,1
255609.0,0.0,520,511,1
255610.0,0.0,520,510,1
255611.0,0.0,520,511,1
255612.0,0.0,520,511,1
255613.0,0.0,520,511,1
255614.0,0.0,520,511,1
255615.0,0.0,520,511,1
255616.0,0.0,520,511,1
255617.0,0.0,520,511,1
255618.0,0.0,520,511,1
255619.0,0.0,520,511,1
255620.0,0.0,520,511,1
255621.0,0.0,520,511,1
255622.0,0.0,520,511,1
255623.0,0.0,520,511,1
255624.0,0.0,520,511,1
255625.0,0.0,520,511,1
255626.0,0.0,520,511,1
255627.0,0.0,520,511,1
255628.0,0.0,520,511,1
255629.0,0.0,520,511,1
255630.0,0.0,520,511,1
255631.0,0.0,520,511,1
255632.0,0.0,520,511,1
255633.0,0.0,520,511,1
255634.0,0.0,520,511,1
255635.0,0.0,520,511,1
255636.0,0.0,520,511,1
255637.0,0.0,520,511,1
255638.0,0.0,520,511,1
255639.0,0.0,520,511,1
255640.0,0.0,520,511,1
255641.0,0.0,520,511,1
255642.0,0.0,520,511,1
255643.0,0.0,520,511,1
255644.0,0.0,520,511,1
255645.0,0.0,520,511,1
255646.0,0.0,520,511,1
255647.0,0.0,520,511,1
255648.0,0.0,520,511,1
255649.0,0.0,520,511,1
255650.0,0.0,520,511,1
255651.0,0.0,520,511,1
255652.0,0.0,520,511,1
255653.0,0.0,520,511,1
255654.0,0.0,520,511,1
255655.0,0.0,520,511,1
255656.0,0.0,520,511,1
255657.0,0.0,520,508,1
255658.0,0.0,520,511,1
255659.0,0.0,520,511,1
255660.0,0.0,520,511,1
255661.0,0.0,520,511,1
255662.0,0.0,520,511,1
255663.0,0.0,520,511,1
255664.0,0.0,520,511,1
255665.0,0.0,520,511,1
255666.0,0.0,520,511,1
255667.0,0.0,520,511,1
255668.0,0.0,520,511,1
255669.0,0.0,520,511,1
255670.0,0.0,520,511,1
255671.0,0.0,520,511,1
255672.0,0.0,520,511,1
255673.0,0.0,520,511,1
255674.0,0.0,520,511,1
255675.0,0.0,520,511,1
255676.0,0.0,520,511,1
255677.0,0.0,520,511,1
255678.0,0.0,520,511,1
255679.0,0.0,520,511,1
255680.0,0.0,520,511,1
255681.0,0.0,520,511,1
255682.0,0.0,520,511,1
255683.0,0.0,520,511,1
255684.0,0.0,520,511,1
255685.0,0.0,520,511,1
255686.0,0.0,520,511,1
255687.0,0.0,520,511,1
255688.0,0.0,520,511,1
255689.0,0.0,520,511,1
255690.0,0.0,520,511,1
255691.0,0.0,520,511,1
255692.0,0.0,520,511,1
255693.0,0.0,520,511,1
255694.0,0.0,520,511,1
255695.0,0.0,520,511,1
255696.0,0.0,520,511,1
255697.0,0.0,520,511,1
255698.0,0.0,520,511,1
255699.0,0.0,520,511,1
255700.0,0.0,520,511,1
255701.0,0.0,520,511,1
255702.0,0.0,520,511,1
255703.0,0.0,520,508,1
255704.0,0.0,520,510,1
255705.0,0.0,520,511,1
255706.0,0.0,520,511,1
255707.0,0.0,520,511,1
255708.0,0.0,520,511,1
255709.0,0.0,520,511,1
255710.0,0.0,520,511,1
255711.0,0.0,520,511,1
255712.0,0.0,520,511,1
255713.0,0.0,520,511,1
255714.0,0.0,520,511,1
255715.0,0.0,520,511,1
255716.0,0.0,520,511,1
255717.0,0.0,520,511,1
255718.0,0.0,520,511,1
255719.0,0.0,520,511,1
255720.0,0.0,520,511,1
255721.0,0.0,520,511,1
255722.0,0.0,520,511,1
255723.0,0.0,520,511,1
255724.0,0.0,520,511,1
255725.0,0.0,520,511,1
255726.0,0.0,520,511,1
255727.0,0.0,520,511,1
255728.0,0.0,520,511,1
255729.0,0.0,520,511,1
255730.0,0.0,520,511,1
255731.0,0.0,520,511,1
255732.0,0.0,520,511,1
255733.0,0.0,520,511,1
255734.0,0.0,520,511,1
255735.0,0.0,520,511,1
255736.0,0.0,520,511,1
255737.0,0.0,520,511,1
255738.0,0.0,520,511,1
255739.0,0.0,520,511,1
255740.0,0.0,520,511,1
255741.0,0.0,520,511,1
255742.0,0.0,520,511,1
255743.0,0.0,520,511,1
255744.0,0.0,520,511,1
255745.0,0.0,520,511,1
255746.0,0.0,520,511,1
255747.0,0.0,520,511,1
255748.0,0.0,520,511,1
255749.0,0.0,520,511,1
255750.0,0.0,520,509,1
255751.0,0.0,520,511,1
255752.0,0.0,520,511,1
255753.0,0.0,520,511,1
255754.0,0.0,520,511,1
255755.0,0.0,520,511,1
255756.0,0.0,520,511,1
255757.0,0.0,520,511,1
255758.0,0.0,520,511,1
255759.0,0.0,520,511,1
255760.0,0.0,520,511,1
255761.0,0.0,520,511,1
255762.0,0.0,520,511,1
255763.0,0.0,520,511,1
255764.0,0.0,520,511,1
255765.0,0.0,520,511,1
255766.0,0.0,520,511,1
255767.0,0.0,520,511,1
255768.0,0.0,520,511,1
255769.0,0.0,520,511,1
255770.0,0.0,520,511,1
255771.0,0.0,520,511,1
255772.0,0.0,520,511,1
255773.0,0.0,520,511,1
255774.0,0.0,520,511,1
255775.0,0.0,520,511,1
255776.0,0.0,520,511,1
255777.0,0.0,520,511,1
255778.0,0.0,520,511,1
255779.0,0.0,520,511,1
255780.0,0.0,520,511,1
255781.0,0.0,520,511,1
255782.0,0.0,520,511,1
255783.0,0.0,520,511,1
255784.0,0.0,520,511,1
255785.0,0.0,520,511,1
255786.0,0.0,520,511,1
255787.0,0.0,520,511,1
255788.0,0.0,520,511,1
255789.0,0.0,520,511,1
255790.0,0.0,520,511,1
255791.0,0.0,520,511,1
255792.0,0.0,520,511,1
255793.0,0.0,520,511,1
255794.0,0.0,520,511,1
255795.0,0.0,520,511,1
255796.0,0.0,520,508,1
255797.0,0.0,520,510,1
255798.0,0.0,520,511,1
255799.0,0.0,520,511,1
255800.0,0.0,520,511,1
255801.0,0.0,520,511,1
255802.0,0.0,520,511,1
255803.0,0.0,520,511,1
255804.0,0.0,520,511,1
255805.0,0.0,520,511,1
255806.0,0.0,520,511,1
255807.0,0.0,520,511,1
255808.0,0.0,520,511,1
255809.0,0.0,520,511,1
255810.0,0.0,520,511,1
255811.0,0.0,520,511,1
255812.0,0.0,520,511,1
255813.0,0.0,520,511,1
255814.0,0.0,520,511,1
255815.0,0.0,520,511,1
255816.0,0.0,520,511,1
255817.0,0.0,520,511,1
255818.0,0.0,520,511,1
255819.0,0.0,520,511,1
255820.0,0.0,520,511,1
255821.0,0.0,520,511,1
255822.0,0.0,520,511,1
255823.0,0.0,520,511,1
255824.0,0.0,520,511,1
255825.0,0.0,520,511,1
255826.0,0.0,520,511,1
255827.0,0.0,520,511,1
255828.0,0.0,520,511,1
255829.0,0.0,520,511,1
255830.0,0.0,520,511,1
255831.0,0.0,520,511,1
255832.0,0.0,520,511,1
255833.0,0.0,520,511,1
255834.0,0.0,520,511,1
255835.0,0.0,520,511,1
255836.0,0.0,520,511,1
255837.0,0.0,520,511,1
255838.0,0.0,520,511,1
255839.0,0.0,520,508,1
255840.0,0.0,520,510,1
255841.0,0.0,520,511,1
255842.0,0.0,520,511,1
255843.0,0.0,520,511,1
255844.0,0.0,520,511,1
255845.0,0.0,520,511,1
255846.0,0.0,520,511,1
255847.0,0.0,520,511,1
255848.0,0.0,520,511,1
255849.0,0.0,520,511,1
255850.0,0.0,520,511,1
255851.0,0.0,520,511,1
255852.0,0.0,520,511,1
255853.0,0.0,520,511,1
255854.0,0.0,520,511,1
255855.0,0.0,520,511,1
255856.0,0.0,520,511,1
255857.0,0.0,520,511,1
255858.0,0.0,520,511,1
255859.0,0.0,520,511,1
255860.0,0.0,520,511,1
255861.0,0.0,520,511,1
255862.0,0.0,520,511,1
255863.0,0.0,520,511,1
255864.0,0.0,520,511,1
255865.0,0.0,520,511,1
255866.0,0.0,520,511,1
255867.0,0.0,520,511,1
255868.0,0.0,520,511,1
255869.0,0.0,520,511,1
255870.0,0.0,520,511,1
255871.0,0.0,520,511,1
255872.0,0.0,520,511,1
255873.0,0.0,520,511,1
255874.0,0.0,520,511,1
255875.0,0.0,520,511,1
255876.0,0.0,520,511,1
255877.0,0.0,520,511,1
255878.0,0.0,520,511,1
255879.0,0.0,520,511,1
255880.0,0.0,520,511,1
255881.0,0.0,520,511,1
255882.0,0.0,520,511,1
255883.0,0.0,520,511,1
255884.0,0.0,520,511,1
255885.0,0.0,520,511,1
255886.0,0.0,520,511,1
255887.0,0.0,520,511,1
255888.0,0.0,520,508,1
255889.0,0.0,520,510,1
255890.0,0.0,520,511,1
255891.0,0.0,520,511,1
255892.0,0.0,520,511,1
255893.0,0.0,520,511,1
255894.0,0.0,520,511,1
255895.0,0.0,520,511,1
255896.0,0.0,520,511,1
255897.0,0.0,520,511,1
255898.0,0.0,520,511,1
255899.0,0.0,520,511,1
255900.0,0.0,520,511,1
255901.0,0.0,520,511,1
255902.0,0.0,520,511,1
255903.0,0.0,520,511,1
255904.0,0.0,520,511,1
255905.0,0.0,520,511,1
255906.0,0.0,520,511,1
255907.0,0.0,520,511,1
255908.0,0.0,520,511,1
255909.0,0.0,520,511,1
255910.0,0.0,520,511,1
255911.0,0.0,520,511,1
255912.0,0.0,520,511,1
255913.0,0.0,520,511,1
255914.0,0.0,520,511,1
255915.0,0.0,520,511,1
255916.0,0.0,520,511,1
255917.0,0.0,520,511,1
255918.0,0.0,520,511,1
255919.0,0.0,520,511,1
255920.0,0.0,520,511,1
255921.0,0.0,520,511,1
255922.0,0.0,520,511,1
255923.0,0.0,520,511,1
255924.0,0.0,520,511,1
255925.0,0.0,520,511,1
255926.0,0.0,520,511,1
255927.0,0.0,520,511,1
255928.0,0.0,520,511,1
255929.0,0.0,520,511,1
255930.0,0.0,520,511,1
255931.0,0.0,520,511,1
255932.0,0.0,520,511,1
255933.0,0.0,520,511,1
255934.0,0.0,520,511,1
255935.0,0.0,520,511,1
255936.0,0.0,520,510,1
255937.0,0.0,520,511,1
255938.0,0.0,520,511,1
255939.0,0.0,520,511,1
255940.0,0.0,520,511,1
255941.0,0.0,520,511,1
255942.0,0.0,520,511,1
255943.0,0.0,520,511,1
255944.0,0.0,520,511,1
255945.0,0.0,520,511,1
255946.0,0.0,520,511,1
255947.0,0.0,520,511,1
255948.0,0.0,520,511,1
255949.0,0.0,520,511,1
255950.0,0.0,520,511,1
255951.0,0.0,520,511,1
255952.0,0.0,520,511,1
255953.0,0.0,520,511,1
255954.0,0.0,520,511,1
255955.0,0.0,520,511,1
255956.0,0.0,520,511,1
255957.0,0.0,520,511,1
255958.0,0.0,520,511,1
255959.0,0.0,520,511,1
255960.0,0.0,520,511,1
255961.0,0.0,520,511,1
255962.0,0.0,520,511,1
255963.0,0.0,520,511,1
255964.0,0.0,520,511,1
255965.0,0.0,520,511,1
255966.0,0.0,520,511,1
255967.0,0.0,520,511,1
255968.0,0.0,520,511,1
255969.0,0.0,520,511,1
255970.0,0.0,520,511,1
255971.0,0.0,520,511,1
255972.0,0.0,520,511,1
255973.0,0.0,520,511,1
255974.0,0.0,520,511,1
255975.0,0.0,520,511,1
255976.0,0.0,520,511,1
255977.0,0.0,520,511,1
255978.0,0.0,520,511,1
255979.0,0.0,520,511,1
255980.0,0.0,520,511,1
255981.0,0.0,520,511,1
255982.0,0.0,520,511,1
255983.0,0.0,520,511,1
255984.0,0.0,520,511,1
255985.0,0.0,520,510,1
255986.0,0.0,520,511,1
255987.0,0.0,520,511,1
255988.0,0.0,520,511,1
255989.0,0.0,520,511,1
255990.0,0.0,520,511,1
255991.0,0.0,520,511,1
255992.0,0.0,520,511,1
255993.0,0.0,520,511,1
255994.0,0.0,520,511,1
255995.0,0.0,520,511,1
255996.0,0.0,520,511,1
255997.0,0.0,520,511,1
255998.0,0.0,520,511,1
255999.0,0.0,520,511,1
256000.0,0.0,520,511,1
256001.0,0.0,520,511,1
256002.0,0.0,520,511,1
256003.0,0.0,520,511,1
256004.0,0.0,520,511,1
256005.0,0.0,520,511,1
256006.0,0.0,520,511,1
256007.0,0.0,520,511,1
256008.0,0.0,520,511,1
256009.0,0.0,520,511,1
256010.0,0.0,520,511,1
256011.0,0.0,520,511,1
256012.0,0.0,520,511,1
256013.0,0.0,520,511,1
256014.0,0.0,520,511,1
256015.0,0.0,520,511,1
256016.0,0.0,520,511,1
256017.0,0.0,520,511,1
256018.0,0.0,520,511,1
256019.0,0.0,520,511,1
256020.0,0.0,520,511,1
256021.0,0.0,520,511,1
256022.0,0.0,520,511,1
256023.0,0.0,520,511,1
256024.0,0.0,520,511,1
256025.0,0.0,520,511,1
256026.0,0.0,520,511,1
256027.0,0.0,520,511,1
256028.0,0.0,520,511,1
256029.0,0.0,520,509,1
256030.0,0.0,520,511,1
256031.0,0.0,520,511,1
256032.0,0.0,520,511,1
256033.0,0.0,520,511,1
256034.0,0.0,520,511,1
256035.0,0.0,520,511,1
256036.0,0.0,520,511,1
256037.0,0.0,520,511,1
256038.0,0.0,520,511,1
256039.0,0.0,520,511,1
256040.0,0.0,520,511,1
256041.0,0.0,520,511,1
256042.0,0.0,520,511,1
256043.0,0.0,520,511,1
256044.0,0.0,520,511,1
256045.0,0.0,520,511,1
256046.0,0.0,520,511,1
256047.0,0.0,520,511,1
256048.0,0.0,520,511,1
256049.0,0.0,520,511,1
256050.0,0.0,520,511,1
256051.0,0.0,520,511,1
256052.0,0.0,520,511,1
256053.0,0.0,520,511,1
256054.0,0.0,520,511,1
256055.0,0.0,520,511,1
256056.0,0.0,520,511,1
256057.0,0.0,520,511,1
256058.0,0.0,520,511,1
256059.0,0.0,520,511,1
256060.0,0.0,520,511,1
256061.0,0.0,520,511,1
256062.0,0.0,520,511,1
256063.0,0.0,520,511,1
256064.0,0.0,520,511,1
256065.0,0.0,520,511,1
256066.0,0.0,520,511,1
256067.0,0.0,520,511,1
256068.0,0.0,520,511,1
256069.0,0.0,520,511,1
256070.0,0.0,520,511,1
256071.0,0.0,520,511,1
256072.0,0.0,520,511,1
256073.0,0.0,520,511,1
256074.0,0.0,520,509,1
256075.0,0.0,520,511,1
256076.0,0.0,520,511,1
256077.0,0.0,520,511,1
256078.0,0.0,520,511,1
256079.0,0.0,520,511,1
256080.0,0.0,520,511,1
256081.0,0.0,520,511,1
256082.0,0.0,520,511,1
256083.0,0.0,520,511,1
256084.0,0.0,520,511,1
256085.0,0.0,520,511,1
256086.0,0.0,520,511,1
256087.0,0.0,520,511,1
256088.0,0.0,520,511,1
256089.0,0.0,520,511,1
256090.0,0.0,520,511,1
256091.0,0.0,520,511,1
256092.0,0.0,520,511,1
256093.0,0.0,520,511,1
256094.0,0.0,520,511,1
256095.0,0.0,520,511,1
256096.0,0.0,520,511,1
256097.0,0.0,520,511,1
256098.0,0.0,520,511,1
256099.0,0.0,520,511,1
256100.0,0.0,520,511,1
256101.0,0.0,520,511,1
256102.0,0.0,520,511,1
256103.0,0.0,520,511,1
256104.0,0.0,520,511,1
256105.0,0.0,520,511,1
256106.0,0.0,520,511,1
256107.0,0.0,520,511,1
256108.0,0.0,520,511,1
256109.0,0.0,520,511,1
256110.0,0.0,520,511,1
256111.0,0.0,520,511,1
256112.0,0.0,520,511,1
256113.0,0.0,520,511,1
256114.0,0.0,520,511,1
256115.0,0.0,520,511,1
256116.0,0.0,520,483,1
256117.0,0.0,520,511,1
256118.0,0.0,520,511,1
256119.0,0.0,520,511,1
256120.0,0.0,520,511,1
256121.0,0.0,520,511,1
256122.0,0.0,520,511,1
256123.0,0.0,520,511,1
256124.0,0.0,520,511,1
256125.0,0.0,520,511,1
256126.0,0.0,520,511,1
256127.0,0.0,520,511,1
256128.0,0.0,520,511,1
256129.0,0.0,520,511,1
256130.0,0.0,520,511,1
256131.0,0.0,520,511,1
256132.0,0.0,520,511,1
256133.0,0.0,520,511,1
256134.0,0.0,520,511,1
256135.0,0.0,520,511,1
256136.0,0.0,520,511,1
256137.0,0.0,520,511,1
256138.0,0.0,520,511,1
256139.0,0.0,520,511,1
256140.0,0.0,520,511,1
256141.0,0.0,520,511,1
256142.0,0.0,520,511,1
256143.0,0.0,520,511,1
256144.0,0.0,520,511,1
256145.0,0.0,520,511,1
256146.0,0.0,520,511,1
256147.0,0.0,520,511,1
256148.0,0.0,520,511,1
256149.0,0.0,520,511,1
256150.0,0.0,520,511,1
256151.0,0.0,520,511,1
256152.0,0.0,520,511,1
256153.0,0.0,520,511,1
256154.0,0.0,520,511,1
256155.0,0.0,520,511,1
256156.0,0.0,520,511,1
256157.0,0.0,520,511,1
256158.0,0.0,520,511,1
256159.0,0.0,520,511,1
256160.0,0.0,520,511,1
256161.0,0.0,520,511,1
256162.0,0.0,520,484,1
256163.0,0.0,520,511,1
256164.0,0.0,520,511,1
256165.0,0.0,520,511,1
256166.0,0.0,520,511,1
256167.0,0.0,520,511,1
256168.0,0.0,520,511,1
256169.0,0.0,520,511,1
256170.0,0.0,520,511,1
256171.0,0.0,520,511,1
256172.0,0.0,520,511,1
256173.0,0.0,520,511,1
256174.0,0.0,520,511,1
256175.0,0.0,520,511,1
256176.0,0.0,520,511,1
256177.0,0.0,520,511,1
256178.0,0.0,520,511,1
256179.0,0.0,520,511,1
256180.0,0.0,520,511,1
256181.0,0.0,520,511,1
256182.0,0.0,520,511,1
256183.0,0.0,520,511,1
256184.0,0.0,520,511,1
256185.0,0.0,520,511,1
256186.0,0.0,520,511,1
256187.0,0.0,520,511,1
256188.0,0.0,520,511,1
256189.0,0.0,520,511,1
256190.0,0.0,520,511,1
256191.0,0.0,520,511,1
256192.0,0.0,520,511,1
256193.0,0.0,520,511,1
256194.0,0.0,520,511,1
256195.0,0.0,520,511,1
256196.0,0.0,520,511,1
256197.0,0.0,520,511,1
256198.0,0.0,520,511,1
256199.0,0.0,520,511,1
256200.0,0.0,520,511,1
256201.0,0.0,520,511,1
256202.0,0.0,520,511,1
256203.0,0.0,520,511,1
256204.0,0.0,520,511,1
256205.0,0.0,520,511,1
256206.0,0.0,520,511,1
256207.0,0.0,520,511,1
256208.0,0.0,520,511,1
256209.0,0.0,520,485,1
256210.0,0.0,520,511,1
256211.0,0.0,520,511,1
256212.0,0.0,520,511,1
256213.0,0.0,520,511,1
256214.0,0.0,520,511,1
256215.0,0.0,520,511,1
256216.0,0.0,520,511,1
256217.0,0.0,520,511,1
256218.0,0.0,520,511,1
256219.0,0.0,520,511,1
256220.0,0.0,520,511,1
256221.0,0.0,520,511,1
256222.0,0.0,520,511,1
256223.0,0.0,520,511,1
256224.0,0.0,520,511,1
256225.0,0.0,520,511,1
256226.0,0.0,520,511,1
256227.0,0.0,520,511,1
256228.0,0.0,520,511,1
256229.0,0.0,520,511,1
256230.0,0.0,520,511,1
256231.0,0.0,520,511,1
256232.0,0.0,520,511,1
256233.0,0.0,520,511,1
256234.0,0.0,520,511,1
256235.0,0.0,520,511,1
256236.0,0.0,520,511,1
256237.0,0.0,520,511,1
256238.0,0.0,520,511,1
256239.0,0.0,520,511,1
256240.0,0.0,520,511,1
256241.0,0.0,520,511,1
256242.0,0.0,520,511,1
256243.0,0.0,520,511,1
256244.0,0.0,520,511,1
256245.0,0.0,520,511,1
256246.0,0.0,520,511,1
256247.0,0.0,520,511,1
256248.0,0.0,520,511,1
256249.0,0.0,520,511,1
256250.0,0.0,520,511,1
256251.0,0.0,520,511,1
256252.0,0.0,520,511,1
256253.0,0.0,520,511,1
256254.0,0.0,520,511,1
256255.0,0.0,520,511,1
256256.0,0.0,520,509,1
256257.0,0.0,520,511,1
256258.0,0.0,520,511,1
256259.0,0.0,520,511,1
256260.0,0.0,520,511,1
256261.0,0.0,520,511,1
256262.0,0.0,520,511,1
256263.0,0.0,520,511,1
256264.0,0.0,520,511,1
256265.0,0.0,520,511,1
256266.0,0.0,520,511,1
256267.0,0.0,520,511,1
256268.0,0.0,520,511,1
256269.0,0.0,520,511,1
256270.0,0.0,520,511,1
256271.0,0.0,520,511,1
256272.0,0.0,520,511,1
256273.0,0.0,520,511,1
256274.0,0.0,520,511,1
256275.0,0.0,520,511,1
256276.0,0.0,520,511,1
256277.0,0.0,520,511,1
256278.0,0.0,520,511,1
256279.0,0.0,520,511,1
256280.0,0.0,520,511,1
256281.0,0.0,520,511,1
256282.0,0.0,520,511,1
256283.0,0.0,520,511,1
256284.0,0.0,520,511,1
256285.0,0.0,520,511,1
256286.0,0.0,520,511,1
256287.0,0.0,520,511,1
256288.0,0.0,520,511,1
256289.0,0.0,520,511,1
256290.0,0.0,520,511,1
256291.0,0.0,520,511,1
256292.0,0.0,520,511,1
256293.0,0.0,520,511,1
256294.0,0.0,520,511,1
256295.0,0.0,520,511,1
256296.0,0.0,520,511,1
256297.0,0.0,520,511,1
256298.0,0.0,520,511,1
256299.0,0.0,520,511,1
256300.0,0.0,520,511,1
256301.0,0.0,520,509,1
256302.0,0.0,520,511,1
256303.0,0.0,520,511,1
256304.0,0.0,520,511,1
256305.0,0.0,520,511,1
256306.0,0.0,520,511,1
256307.0,0.0,520,511,1
256308.0,0.0,520,511,1
256309.0,0.0,520,511,1
256310.0,0.0,520,511,1
256311.0,0.0,520,511,1
256312.0,0.0,520,511,1
256313.0,0.0,520,511,1
256314.0,0.0,520,511,1
256315.0,0.0,520,511,1
256316.0,0.0,520,511,1
256317.0,0.0,520,511,1
256318.0,0.0,520,511,1
256319.0,0.0,520,511,1
256320.0,0.0,520,511,1
256321.0,0.0,520,511,1
256322.0,0.0,520,511,1
256323.0,0.0,520,511,1
256324.0,0.0,520,511,1
256325.0,0.0,520,511,1
256326.0,0.0,520,511,1
256327.0,0.0,520,511,1
256328.0,0.0,520,511,1
256329.0,0.0,520,511,1
256330.0,0.0,520,511,1
256331.0,0.0,520,511,1
256332.0,0.0,520,511,1
256333.0,0.0,520,511,1
256334.0,0.0,520,511,1
256335.0,0.0,520,511,1
256336.0,0.0,520,511,1
256337.0,0.0,520,511,1
256338.0,0.0,520,511,1
256339.0,0.0,520,511,1
256340.0,0.0,520,511,1
256341.0,0.0,520,511,1
256342.0,0.0,520,511,1
256343.0,0.0,520,511,1
256344.0,0.0,520,511,1
256345.0,0.0,520,511,1
256346.0,0.0,520,511,1
256347.0,0.0,520,511,1
256348.0,0.0,520,510,1
256349.0,0.0,520,511,1
256350.0,0.0,520,511,1
256351.0,0.0,520,511,1
256352.0,0.0,520,511,1
256353.0,0.0,520,511,1
256354.0,0.0,520,511,1
256355.0,0.0,520,511,1
256356.0,0.0,520,511,1
256357.0,0.0,520,511,1
256358.0,0.0,520,511,1
256359.0,0.0,520,511,1
256360.0,0.0,520,511,1
256361.0,0.0,520,511,1
256362.0,0.0,520,511,1
256363.0,0.0,520,511,1
256364.0,0.0,520,511,1
256365.0,0.0,520,511,1
256366.0,0.0,520,511,1
256367.0,0.0,520,511,1
256368.0,0.0,520,511,1
256369.0,0.0,520,511,1
256370.0,0.0,520,511,1
256371.0,0.0,520,511,1
256372.0,0.0,520,511,1
256373.0,0.0,520,511,1
256374.0,0.0,520,511,1
256375.0,0.0,520,511,1
256376.0,0.0,520,511,1
256377.0,0.0,520,511,1
256378.0,0.0,520,511,1
256379.0,0.0,520,511,1
256380.0,0.0,520,511,1
256381.0,0.0,520,511,1
256382.0,0.0,520,511,1
256383.0,0.0,520,511,1
256384.0,0.0,520,511,1
256385.0,0.0,520,511,1
256386.0,0.0,520,511,1
256387.0,0.0,520,511,1
256388.0,0.0,520,511,1
256389.0,0.0,520,511,1
256390.0,0.0,520,511,1
256391.0,0.0,520,511,1
256392.0,0.0,520,511,1
256393.0,0.0,520,511,1
256394.0,0.0,520,511,1
256395.0,0.0,520,511,1
256396.0,0.0,520,509,1
256397.0,0.0,520,511,1
256398.0,0.0,520,511,1
256399.0,0.0,520,511,1
256400.0,0.0,520,511,1
256401.0,0.0,520,511,1
256402.0,0.0,520,511,1
256403.0,0.0,520,511,1
256404.0,0.0,520,511,1
256405.0,0.0,520,511,1
256406.0,0.0,520,511,1
256407.0,0.0,520,511,1
256408.0,0.0,520,511,1
256409.0,0.0,520,511,1
256410.0,0.0,520,511,1
256411.0,0.0,520,511,1
256412.0,0.0,520,511,1
256413.0,0.0,520,511,1
256414.0,0.0,520,511,1
256415.0,0.0,520,511,1
256416.0,0.0,520,511,1
256417.0,0.0,520,511,1
256418.0,0.0,520,511,1
256419.0,0.0,520,511,1
256420.0,0.0,520,511,1
256421.0,0.0,520,511,1
256422.0,0.0,520,511,1
256423.0,0.0,520,511,1
256424.0,0.0,520,511,1
256425.0,0.0,520,511,1
256426.0,0.0,520,511,1
256427.0,0.0,520,511,1
256428.0,0.0,520,511,1
256429.0,0.0,520,511,1
256430.0,0.0,520,511,1
256431.0,0.0,520,511,1
256432.0,0.0,520,511,1
256433.0,0.0,520,511,1
256434.0,0.0,520,511,1
256435.0,0.0,520,511,1
256436.0,0.0,520,511,1
256437.0,0.0,520,511,1
256438.0,0.0,520,511,1
256439.0,0.0,520,511,1
256440.0,0.0,520,511,1
256441.0,0.0,520,511,1
256442.0,0.0,520,509,1
256443.0,0.0,520,511,1
256444.0,0.0,520,511,1
256445.0,0.0,520,511,1
256446.0,0.0,520,511,1
256447.0,0.0,520,511,1
256448.0,0.0,520,511,1
256449.0,0.0,520,511,1
256450.0,0.0,520,511,1
256451.0,0.0,520,511,1
256452.0,0.0,520,511,1
256453.0,0.0,520,511,1
256454.0,0.0,520,511,1
256455.0,0.0,520,511,1
256456.0,0.0,520,511,1
256457.0,0.0,520,511,1
256458.0,0.0,520,511,1
256459.0,0.0,520,511,1
256460.0,0.0,520,511,1
256461.0,0.0,520,511,1
256462.0,0.0,520,511,1
256463.0,0.0,520,511,1
256464.0,0.0,520,511,1
256465.0,0.0,520,511,1
256466.0,0.0,520,511,1
256467.0,0.0,520,511,1
256468.0,0.0,520,511,1
256469.0,0.0,520,511,1
256470.0,0.0,520,511,1
256471.0,0.0,520,511,1
256472.0,0.0,520,511,1
256473.0,0.0,520,511,1
256474.0,0.0,520,511,1
256475.0,0.0,520,511,1
256476.0,0.0,520,511,1
256477.0,0.0,520,511,1
256478.0,0.0,520,511,1
256479.0,0.0,520,511,1
256480.0,0.0,520,511,1
256481.0,0.0,520,511,1
256482.0,0.0,520,511,1
256483.0,0.0,520,511,1
256484.0,0.0,520,511,1
256485.0,0.0,520,511,1
